,attack
14224,1
14225,1
14226,0
14227,1
14228,1
14229,1
14230,0
14231,0
14232,0
14233,1
14234,1
14235,0
14236,0
14237,1
14238,1
14239,0
14240,0
14241,0
14242,0
14243,0
14244,0
14245,0
14246,1
14247,0
14248,1
14249,1
14250,0
14251,0
14252,0
14253,0
14254,0
14255,1
14256,0
14257,1
14258,0
14259,1
14260,0
14261,0
14262,0
14263,1
14264,0
14265,1
14266,1
14267,1
14268,0
14269,1
14270,1
14271,0
14272,0
14273,0
14274,0
14275,1
14276,1
14277,0
14278,1
14279,0
14280,1
14281,0
14282,0
14283,0
14284,0
14285,1
14286,0
14287,0
14288,1
14289,0
14290,0
14291,0
14292,0
14293,0
14294,0
14295,0
14296,0
14297,1
14298,1
14299,1
14300,0
14301,1
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,0
14311,0
14312,1
14313,0
14314,0
14315,1
14316,0
14317,1
14318,0
14319,0
14320,0
14321,0
14322,1
14323,0
14324,0
14325,0
14326,0
14327,1
14328,0
14329,0
14330,0
14331,0
14332,0
14333,1
14334,0
14335,1
14336,0
14337,0
14338,1
14339,0
14340,0
14341,0
14342,0
14343,1
14344,0
14345,1
14346,0
14347,0
14348,0
14349,0
14350,1
14351,1
14352,0
14353,1
14354,0
14355,0
14356,0
14357,0
14358,0
14359,1
14360,0
14361,0
14362,0
14363,0
14364,1
14365,0
14366,0
14367,0
14368,1
14369,1
14370,0
14371,1
14372,0
14373,0
14374,0
14375,1
14376,1
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14383,1
14384,0
14385,1
14386,0
14387,0
14388,1
14389,0
14390,1
14391,0
14392,1
14393,0
14394,0
14395,0
14396,0
14397,1
14398,0
14399,0
14400,0
14401,1
14402,1
14403,0
14404,0
14405,1
14406,0
14407,0
14408,1
14409,1
14410,0
14411,0
14412,1
14413,0
14414,1
14415,0
14416,1
14417,1
14418,0
14419,0
14420,1
14421,0
14422,0
14423,1
14424,0
14425,1
14426,0
14427,0
14428,1
14429,0
14430,1
14431,1
14432,0
14433,0
14434,0
14435,0
14436,0
14437,0
14438,0
14439,0
14440,1
14441,1
14442,0
14443,0
14444,1
14445,0
14446,1
14447,1
14448,1
14449,0
14450,0
14451,0
14452,1
14453,0
14454,0
14455,0
14456,1
14457,0
14458,0
14459,1
14460,1
14461,1
14462,1
14463,0
14464,1
14465,0
14466,1
14467,1
14468,1
14469,0
14470,0
14471,0
14472,0
14473,0
14474,0
14475,1
14476,0
14477,0
14478,0
14479,0
14480,1
14481,0
14482,0
14483,1
14484,0
14485,0
14486,0
14487,1
14488,0
14489,1
14490,0
14491,1
14492,1
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,1
14500,1
14501,0
14502,1
14503,1
14504,0
14505,1
14506,1
14507,1
14508,0
14509,0
14510,0
14511,0
14512,1
14513,0
14514,1
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,1
14524,1
14525,0
14526,1
14527,0
14528,1
14529,0
14530,0
14531,0
14532,0
14533,1
14534,0
14535,0
14536,0
14537,0
14538,1
14539,0
14540,1
14541,0
14542,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,1
14552,0
14553,1
14554,0
14555,1
14556,0
14557,0
14558,0
14559,0
14560,0
14561,1
14562,0
14563,0
14564,1
14565,1
14566,1
14567,1
14568,0
14569,1
14570,1
14571,0
14572,1
14573,0
14574,0
14575,0
14576,0
14577,1
14578,0
14579,0
14580,0
14581,0
14582,0
14583,0
14584,0
14585,1
14586,0
14587,0
14588,1
14589,0
14590,0
14591,0
14592,0
14593,0
14594,0
14595,0
14596,1
14597,1
14598,0
14599,0
14600,0
14601,1
14602,0
14603,0
14604,1
14605,1
14606,1
14607,1
14608,0
14609,1
14610,0
14611,0
14612,0
14613,0
14614,1
14615,1
14616,1
14617,0
14618,0
14619,1
14620,0
14621,0
14622,0
14623,0
14624,1
14625,0
14626,0
14627,1
14628,0
14629,0
14630,0
14631,0
14632,1
14633,1
14634,0
14635,0
14636,0
14637,1
14638,1
14639,0
14640,0
14641,0
14642,0
14643,0
14644,1
14645,0
14646,0
14647,1
14648,0
14649,1
14650,0
14651,0
14652,0
14653,0
14654,0
14655,1
14656,0
14657,1
14658,0
14659,0
14660,0
14661,1
14662,1
14663,0
14664,0
14665,0
14666,0
14667,0
14668,0
14669,0
14670,0
14671,1
14672,0
14673,0
14674,0
14675,0
14676,0
14677,0
14678,0
14679,0
14680,1
14681,1
14682,1
14683,0
14684,0
14685,1
14686,1
14687,1
14688,0
14689,0
14690,1
14691,0
14692,0
14693,1
14694,0
14695,1
14696,0
14697,0
14698,0
14699,0
14700,1
14701,0
14702,1
14703,1
14704,0
14705,0
14706,0
14707,1
14708,0
14709,0
14710,0
14711,0
14712,1
14713,0
14714,0
14715,0
14716,0
14717,0
14718,0
14719,0
14720,0
14721,0
14722,1
14723,0
14724,0
14725,0
14726,1
14727,0
14728,0
14729,1
14730,0
14731,0
14732,1
14733,0
14734,1
14735,1
14736,1
14737,1
14738,0
14739,0
14740,1
14741,1
14742,0
14743,0
14744,1
14745,1
14746,0
14747,0
14748,0
14749,1
14750,1
14751,0
14752,0
14753,1
14754,0
14755,0
14756,1
14757,0
14758,1
14759,0
14760,1
14761,0
14762,0
14763,0
14764,1
14765,0
14766,0
14767,1
14768,1
14769,0
14770,1
14771,1
14772,1
14773,1
14774,0
14775,1
14776,1
14777,0
14778,1
14779,0
14780,1
14781,0
14782,1
14783,0
14784,1
14785,0
14786,0
14787,0
14788,1
14789,0
14790,0
14791,1
14792,1
14793,0
14794,0
14795,0
14796,1
14797,0
14798,0
14799,1
14800,0
14801,1
14802,0
14803,0
14804,0
14805,0
14806,0
14807,0
14808,0
14809,1
14810,1
14811,0
14812,1
14813,0
14814,0
14815,1
14816,0
14817,0
14818,0
14819,1
14820,0
14821,0
14822,0
14823,0
14824,0
14825,0
14826,1
14827,0
14828,0
14829,0
14830,1
14831,0
14832,1
14833,0
14834,1
14835,0
14836,0
14837,1
14838,0
14839,0
14840,0
14841,0
14842,1
14843,1
14844,1
14845,0
14846,1
14847,1
14848,0
14849,0
14850,0
14851,0
14852,0
14853,1
14854,0
14855,0
14856,0
14857,1
14858,1
14859,1
14860,0
14861,0
14862,0
14863,0
14864,1
14865,0
14866,0
14867,0
14868,0
14869,1
14870,0
14871,0
14872,1
14873,1
14874,0
14875,0
14876,0
14877,0
14878,0
14879,1
14880,0
14881,1
14882,0
14883,0
14884,0
14885,0
14886,0
14887,0
14888,1
14889,0
14890,0
14891,0
14892,0
14893,1
14894,0
14895,1
14896,0
14897,0
14898,0
14899,0
14900,1
14901,1
14902,0
14903,1
14904,0
14905,0
14906,1
14907,1
14908,1
14909,0
14910,0
14911,0
14912,1
14913,1
14914,0
14915,0
14916,1
14917,1
14918,0
14919,0
14920,0
14921,1
14922,1
14923,0
14924,0
14925,1
14926,1
14927,1
14928,1
14929,0
14930,1
14931,0
14932,1
14933,0
14934,1
14935,0
14936,0
14937,0
14938,0
14939,1
14940,1
14941,0
14942,1
14943,0
14944,0
14945,0
14946,0
14947,1
14948,0
14949,0
14950,0
14951,0
14952,1
14953,0
14954,0
14955,1
14956,1
14957,0
14958,0
14959,0
14960,1
14961,1
14962,0
14963,0
14964,0
14965,0
14966,1
14967,1
14968,1
14969,1
14970,0
14971,0
14972,1
14973,1
14974,1
14975,0
14976,0
14977,0
14978,1
14979,0
14980,1
14981,0
14982,0
14983,1
14984,0
14985,0
14986,0
14987,1
14988,0
14989,1
14990,0
14991,0
14992,0
14993,1
14994,1
14995,0
14996,1
14997,1
14998,1
14999,1
15000,1
15001,0
15002,1
15003,1
15004,0
15005,0
15006,0
15007,1
15008,0
15009,0
15010,0
15011,0
15012,1
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,1
15020,0
15021,0
15022,0
15023,0
15024,1
15025,0
15026,0
15027,0
15028,0
15029,0
15030,0
15031,1
15032,1
15033,0
15034,1
15035,1
15036,0
15037,1
15038,1
15039,0
15040,1
15041,1
15042,0
15043,0
15044,0
15045,0
15046,0
15047,1
15048,0
15049,1
15050,1
15051,0
15052,0
15053,0
15054,0
15055,0
15056,0
15057,0
15058,0
15059,1
15060,0
15061,1
15062,1
15063,1
15064,0
15065,0
15066,0
15067,1
15068,0
15069,0
15070,0
15071,0
15072,0
15073,1
15074,0
15075,1
15076,1
15077,0
15078,1
15079,0
15080,0
15081,0
15082,0
15083,1
15084,1
15085,1
15086,0
15087,0
15088,0
15089,0
15090,0
15091,0
15092,1
15093,1
15094,0
15095,0
15096,0
15097,0
15098,1
15099,0
15100,0
15101,0
15102,0
15103,0
15104,1
15105,0
15106,0
15107,1
15108,0
15109,0
15110,0
15111,0
15112,0
15113,1
15114,0
15115,0
15116,0
15117,0
15118,0
15119,0
15120,1
15121,1
15122,0
15123,0
15124,1
15125,0
15126,1
15127,0
15128,0
15129,1
15130,1
15131,1
15132,1
15133,1
15134,0
15135,0
15136,1
15137,0
15138,1
15139,1
15140,0
15141,0
15142,0
15143,1
15144,0
15145,0
15146,1
15147,0
15148,0
15149,0
15150,1
15151,1
15152,1
15153,1
15154,1
15155,1
15156,1
15157,0
15158,0
15159,0
15160,0
15161,0
15162,1
15163,0
15164,0
15165,0
15166,0
15167,0
15168,0
15169,1
15170,0
15171,0
15172,0
15173,0
15174,0
15175,0
15176,0
15177,0
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,1
15186,0
15187,1
15188,1
15189,0
15190,0
15191,1
15192,1
15193,1
15194,1
15195,1
15196,1
15197,1
15198,1
15199,0
15200,0
15201,1
15202,1
15203,1
15204,1
15205,0
15206,0
15207,1
15208,1
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,1
15216,1
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,1
15224,1
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,0
15232,0
15233,0
15234,0
15235,0
15236,1
15237,1
15238,1
15239,0
15240,0
15241,0
15242,0
15243,0
15244,0
15245,1
15246,1
15247,0
15248,1
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,1
15256,1
15257,0
15258,0
15259,0
15260,1
15261,0
15262,0
15263,1
15264,1
15265,0
15266,1
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15274,0
15275,0
15276,0
15277,0
15278,1
15279,0
15280,1
15281,1
15282,1
15283,0
15284,0
15285,1
15286,0
15287,0
15288,1
15289,0
15290,0
15291,1
15292,1
15293,0
15294,0
15295,0
15296,0
15297,1
15298,0
15299,0
15300,1
15301,0
15302,0
15303,0
15304,0
15305,1
15306,1
15307,0
15308,1
15309,1
15310,0
15311,0
15312,1
15313,0
15314,1
15315,0
15316,0
15317,1
15318,0
15319,0
15320,0
15321,0
15322,0
15323,0
15324,0
15325,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,1
15332,0
15333,1
15334,1
15335,1
15336,1
15337,0
15338,1
15339,1
15340,0
15341,0
15342,0
15343,0
15344,0
15345,1
15346,0
15347,0
15348,0
15349,0
15350,1
15351,0
15352,0
15353,0
15354,0
15355,1
15356,0
15357,0
15358,1
15359,0
15360,0
15361,0
15362,1
15363,0
15364,0
15365,0
15366,0
15367,0
15368,1
15369,1
15370,1
15371,1
15372,1
15373,1
15374,0
15375,0
15376,1
15377,1
15378,0
15379,1
15380,1
15381,0
15382,0
15383,1
15384,1
15385,0
15386,0
15387,0
15388,0
15389,0
15390,1
15391,0
15392,1
15393,0
15394,1
15395,0
15396,0
15397,1
15398,0
15399,0
15400,0
15401,0
15402,1
15403,0
15404,1
15405,1
15406,0
15407,0
15408,0
15409,0
15410,1
15411,0
15412,1
15413,0
15414,1
15415,0
15416,1
15417,0
15418,0
15419,0
15420,0
15421,1
15422,0
15423,1
15424,1
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,1
15434,0
15435,0
15436,1
15437,1
15438,1
15439,1
15440,1
15441,1
15442,0
15443,0
15444,0
15445,1
15446,0
15447,0
15448,0
15449,1
15450,1
15451,1
15452,0
15453,1
15454,0
15455,0
15456,0
15457,1
15458,1
15459,0
15460,1
15461,1
15462,1
15463,0
15464,1
15465,1
15466,1
15467,0
15468,1
15469,0
15470,0
15471,1
15472,0
15473,1
15474,1
15475,1
15476,0
15477,0
15478,0
15479,0
15480,0
15481,1
15482,0
15483,1
15484,1
15485,0
15486,0
15487,0
15488,1
15489,0
15490,1
15491,0
15492,0
15493,1
15494,0
15495,0
15496,1
15497,0
15498,1
15499,0
15500,1
15501,1
15502,0
15503,1
15504,1
15505,1
15506,0
15507,0
15508,0
15509,0
15510,0
15511,1
15512,1
15513,1
15514,1
15515,0
15516,0
15517,0
15518,1
15519,0
15520,1
15521,0
15522,1
15523,1
15524,0
15525,0
15526,0
15527,0
15528,0
15529,0
15530,1
15531,1
15532,1
15533,0
15534,0
15535,1
15536,0
15537,1
15538,0
15539,0
15540,1
15541,1
15542,0
15543,1
15544,0
15545,0
15546,1
15547,1
15548,1
15549,0
15550,0
15551,0
15552,1
15553,1
15554,1
15555,1
15556,0
15557,0
15558,1
15559,1
15560,0
15561,0
15562,1
15563,1
15564,0
15565,0
15566,1
15567,0
15568,0
15569,0
15570,0
15571,1
15572,0
15573,1
15574,1
15575,1
15576,1
15577,1
15578,1
15579,0
15580,0
15581,0
15582,1
15583,0
15584,1
15585,0
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,1
15593,0
15594,0
15595,0
15596,1
15597,0
15598,1
15599,0
15600,1
15601,0
15602,1
15603,0
15604,1
15605,0
15606,0
15607,1
15608,0
15609,0
15610,1
15611,0
15612,0
15613,1
15614,0
15615,0
15616,0
15617,0
15618,0
15619,0
15620,1
15621,0
15622,1
15623,1
15624,0
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,0
15637,0
15638,0
15639,0
15640,0
15641,0
15642,1
15643,0
15644,0
15645,0
15646,1
15647,1
15648,0
15649,0
15650,0
15651,0
15652,1
15653,0
15654,0
15655,1
15656,1
15657,1
15658,0
15659,1
15660,1
15661,1
15662,1
15663,0
15664,0
15665,0
15666,1
15667,1
15668,0
15669,0
15670,0
15671,1
15672,1
15673,0
15674,0
15675,0
15676,0
15677,1
15678,0
15679,0
15680,0
15681,1
15682,0
15683,0
15684,0
15685,1
15686,0
15687,1
15688,1
15689,1
15690,0
15691,0
15692,0
15693,0
15694,1
15695,0
15696,1
15697,1
15698,0
15699,1
15700,0
15701,0
15702,1
15703,1
15704,0
15705,0
15706,0
15707,0
15708,0
15709,1
15710,1
15711,0
15712,0
15713,0
15714,0
15715,1
15716,1
15717,0
15718,0
15719,0
15720,0
15721,0
15722,0
15723,1
15724,0
15725,0
15726,0
15727,0
15728,1
15729,0
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,1
15737,0
15738,0
15739,1
15740,0
15741,0
15742,1
15743,1
15744,0
15745,0
15746,1
15747,1
15748,1
15749,1
15750,0
15751,0
15752,0
15753,1
15754,0
15755,0
15756,0
15757,0
15758,0
15759,0
15760,1
15761,1
15762,1
15763,1
15764,0
15765,1
15766,0
15767,0
15768,1
15769,1
15770,1
15771,0
15772,0
15773,0
15774,0
15775,1
15776,0
15777,1
15778,0
15779,1
15780,0
15781,0
15782,1
15783,0
15784,1
15785,1
15786,1
15787,0
15788,1
15789,0
15790,0
15791,0
15792,0
15793,1
15794,0
15795,0
15796,1
15797,1
15798,0
15799,0
15800,0
15801,0
15802,0
15803,0
15804,0
15805,1
15806,1
15807,0
15808,0
15809,1
15810,1
15811,0
15812,1
15813,0
15814,0
15815,1
15816,0
15817,0
15818,0
15819,0
15820,1
15821,1
15822,0
15823,0
15824,1
15825,0
15826,1
15827,0
15828,0
15829,0
15830,0
15831,0
15832,1
15833,0
15834,1
15835,1
15836,0
15837,0
15838,0
15839,0
15840,0
15841,1
15842,0
15843,1
15844,1
15845,0
15846,1
15847,0
15848,0
15849,0
15850,1
15851,0
15852,1
15853,0
15854,0
15855,1
15856,0
15857,1
15858,0
15859,1
15860,1
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,1
15869,0
15870,0
15871,1
15872,0
15873,1
15874,1
15875,0
15876,0
15877,1
15878,1
15879,1
15880,1
15881,0
15882,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,1
15889,1
15890,1
15891,1
15892,0
15893,0
15894,1
15895,0
15896,0
15897,0
15898,1
15899,0
15900,0
15901,0
15902,0
15903,0
15904,1
15905,1
15906,1
15907,0
15908,0
15909,1
15910,0
15911,0
15912,0
15913,0
15914,1
15915,0
15916,0
15917,1
15918,0
15919,1
15920,0
15921,0
15922,1
15923,0
15924,0
15925,0
15926,1
15927,1
15928,1
15929,0
15930,1
15931,0
15932,0
15933,1
15934,1
15935,0
15936,1
15937,1
15938,1
15939,0
15940,0
15941,0
15942,0
15943,1
15944,0
15945,0
15946,0
15947,0
15948,0
15949,1
15950,0
15951,0
15952,0
15953,0
15954,0
15955,0
15956,0
15957,0
15958,1
15959,0
15960,1
15961,1
15962,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,0
15969,0
15970,0
15971,1
15972,0
15973,0
15974,0
15975,1
15976,0
15977,0
15978,0
15979,1
15980,1
15981,0
15982,1
15983,0
15984,0
15985,1
15986,0
15987,0
15988,1
15989,1
15990,0
15991,1
15992,0
15993,0
15994,1
15995,0
15996,0
15997,1
15998,1
15999,0
16000,0
16001,1
16002,1
16003,1
16004,0
16005,0
16006,0
16007,1
16008,0
16009,0
16010,1
16011,1
16012,0
16013,1
16014,0
16015,1
16016,0
16017,1
16018,0
16019,0
16020,0
16021,0
16022,0
16023,0
16024,0
16025,1
16026,0
16027,1
16028,0
16029,0
16030,1
16031,0
16032,1
16033,0
16034,0
16035,1
16036,0
16037,1
16038,1
16039,0
16040,0
16041,0
16042,0
16043,0
16044,0
16045,0
16046,0
16047,1
16048,1
16049,1
16050,0
16051,0
16052,1
16053,1
16054,1
16055,1
16056,0
16057,1
16058,1
16059,0
16060,0
16061,0
16062,0
16063,1
16064,0
16065,1
16066,0
16067,1
16068,0
16069,0
16070,0
16071,0
16072,0
16073,1
16074,0
16075,1
16076,1
16077,0
16078,0
16079,0
16080,0
16081,0
16082,0
16083,1
16084,0
16085,0
16086,0
16087,1
16088,1
16089,0
16090,0
16091,0
16092,1
16093,0
16094,1
16095,1
16096,1
16097,1
16098,0
16099,1
16100,1
16101,0
16102,0
16103,0
16104,0
16105,1
16106,1
16107,1
16108,1
16109,1
16110,0
16111,0
16112,0
16113,1
16114,1
16115,1
16116,1
16117,0
16118,1
16119,1
16120,0
16121,1
16122,0
16123,0
16124,0
16125,1
16126,1
16127,0
16128,0
16129,0
16130,0
16131,0
16132,1
16133,0
16134,0
16135,1
16136,0
16137,0
16138,0
16139,0
16140,1
16141,1
16142,1
16143,0
16144,0
16145,1
16146,1
16147,0
16148,1
16149,1
16150,0
16151,1
16152,1
16153,1
16154,0
16155,0
16156,0
16157,1
16158,0
16159,1
16160,1
16161,0
16162,0
16163,0
16164,1
16165,1
16166,0
16167,0
16168,1
16169,0
16170,0
16171,1
16172,1
16173,0
16174,1
16175,1
16176,0
16177,0
16178,0
16179,1
16180,1
16181,0
16182,0
16183,0
16184,1
16185,0
16186,0
16187,0
16188,1
16189,1
16190,0
16191,1
16192,1
16193,0
16194,0
16195,0
16196,1
16197,0
16198,0
16199,0
16200,1
16201,0
16202,1
16203,0
16204,0
16205,0
16206,0
16207,1
16208,0
16209,0
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,1
16217,0
16218,0
16219,1
16220,0
16221,0
16222,1
16223,0
16224,1
16225,1
16226,1
16227,1
16228,0
16229,0
16230,0
16231,1
16232,0
16233,1
16234,0
16235,0
16236,1
16237,0
16238,0
16239,0
16240,0
16241,0
16242,0
16243,1
16244,1
16245,1
16246,1
16247,1
16248,0
16249,1
16250,1
16251,1
16252,0
16253,0
16254,0
16255,0
16256,0
16257,0
16258,0
16259,1
16260,1
16261,0
16262,0
16263,0
16264,0
16265,0
16266,1
16267,1
16268,0
16269,1
16270,0
16271,1
16272,0
16273,1
16274,1
16275,1
16276,0
16277,1
16278,1
16279,0
16280,0
16281,0
16282,0
16283,0
16284,0
16285,1
16286,0
16287,1
16288,0
16289,0
16290,0
16291,1
16292,1
16293,0
16294,0
16295,0
16296,1
16297,1
16298,0
16299,0
16300,1
16301,1
16302,0
16303,0
16304,1
16305,1
16306,0
16307,0
16308,0
16309,0
16310,1
16311,1
16312,0
16313,1
16314,0
16315,0
16316,0
16317,0
16318,0
16319,1
16320,1
16321,1
16322,1
16323,0
16324,0
16325,0
16326,0
16327,0
16328,0
16329,0
16330,1
16331,0
16332,1
16333,0
16334,0
16335,0
16336,1
16337,0
16338,1
16339,1
16340,1
16341,1
16342,1
16343,0
16344,0
16345,1
16346,0
16347,0
16348,1
16349,1
16350,0
16351,1
16352,0
16353,1
16354,0
16355,0
16356,0
16357,1
16358,1
16359,0
16360,1
16361,0
16362,0
16363,1
16364,0
16365,0
16366,1
16367,0
16368,0
16369,0
16370,1
16371,0
16372,0
16373,0
16374,0
16375,0
16376,1
16377,1
16378,0
16379,1
16380,1
16381,0
16382,1
16383,1
16384,1
16385,0
16386,0
16387,0
16388,1
16389,1
16390,1
16391,0
16392,1
16393,0
16394,1
16395,0
16396,0
16397,0
16398,0
16399,0
16400,0
16401,0
16402,0
16403,0
16404,1
16405,0
16406,0
16407,0
16408,0
16409,0
16410,0
16411,0
16412,0
16413,0
16414,0
16415,0
16416,0
16417,0
16418,1
16419,0
16420,0
16421,0
16422,1
16423,0
16424,1
